MailId,SucursalId,UserId,To,Subject,MailStateId,RetryCount,CreatedAt,SentAt
5999,554,1,user1@sucursales.local,Creación de sucursal,3,2,2024-07-28,
6000,362,2,user2@sucursales.local,Creación de sucursal,2,0,2026-05-20,2026-05-20
6001,216,95,user95@sucursales.local,Eliminación de sucursal,2,0,2025-01-04,2025-01-04
6002,669,143,user143@sucursales.local,Verificación de email,2,0,2025-12-05,2025-12-05
6003,408,18,user18@sucursales.local,Verificación de email,2,0,2024-07-07,2024-07-07
6004,453,134,user134@sucursales.local,Verificación de email,4,1,2024-03-05,
6005,463,100,user100@sucursales.local,Creación de sucursal,4,1,2026-06-23,
6006,203,48,user48@sucursales.local,Verificación de email,2,0,2026-03-03,2026-03-03
6007,121,99,user99@sucursales.local,Verificación de email,2,0,2025-11-26,2025-11-26
6008,661,94,user94@sucursales.local,Eliminación de sucursal,2,0,2025-11-14,2025-11-14
6009,779,49,user49@sucursales.local,Notificación operativa,2,0,2025-11-21,2025-11-21
6010,189,84,user84@sucursales.local,Creación de sucursal,2,0,2024-09-23,2024-09-23
6011,692,2,user2@sucursales.local,Creación de sucursal,2,0,2026-01-28,2026-01-28
6012,321,144,user144@sucursales.local,Creación de sucursal,3,3,2024-09-04,
6013,298,61,user61@sucursales.local,Eliminación de sucursal,2,0,2026-02-02,2026-02-02
6014,371,128,user128@sucursales.local,Verificación de email,4,1,2026-04-15,
6015,323,91,user91@sucursales.local,Creación de sucursal,2,0,2024-11-15,2024-11-15
6016,777,150,user150@sucursales.local,Verificación de email,2,0,2024-06-08,2024-06-08
6017,228,129,user129@sucursales.local,Eliminación de sucursal,2,0,2025-08-21,2025-08-21
6018,552,98,user98@sucursales.local,Verificación de email,2,0,2024-02-20,2024-02-20
6019,41,118,user118@sucursales.local,Eliminación de sucursal,2,0,2024-04-10,2024-04-10
6020,208,47,user47@sucursales.local,Verificación de email,1,0,2025-09-02,
6021,24,78,user78@sucursales.local,Verificación de email,3,1,2026-05-19,
6022,147,39,user39@sucursales.local,Verificación de email,2,0,2026-03-25,2026-03-25
6023,19,47,user47@sucursales.local,Verificación de email,2,0,2024-08-02,2024-08-02
6024,572,94,user94@sucursales.local,Verificación de email,2,0,2024-11-28,2024-11-28
6025,226,126,user126@sucursales.local,Verificación de email,2,0,2025-03-30,2025-03-30
6026,8,140,user140@sucursales.local,Verificación de email,4,2,2025-10-17,
6027,680,101,user101@sucursales.local,Eliminación de sucursal,2,0,2024-02-15,2024-02-15
6028,601,29,user29@sucursales.local,Verificación de email,2,0,2026-05-02,2026-05-02
6029,244,82,user82@sucursales.local,Eliminación de sucursal,4,3,2025-11-23,
6030,610,82,user82@sucursales.local,Notificación operativa,2,0,2026-04-18,2026-04-18
6031,166,4,user4@sucursales.local,Notificación operativa,2,0,2026-05-10,2026-05-10
6032,498,143,user143@sucursales.local,Eliminación de sucursal,2,0,2024-09-10,2024-09-10
6033,50,25,user25@sucursales.local,Verificación de email,2,0,2024-07-17,2024-07-17
6034,495,52,user52@sucursales.local,Notificación operativa,2,0,2025-10-29,2025-10-29
6035,96,32,user32@sucursales.local,Verificación de email,2,0,2026-01-04,2026-01-04
6036,594,5,user5@sucursales.local,Verificación de email,2,0,2025-07-13,2025-07-13
6037,291,75,user75@sucursales.local,Creación de sucursal,2,0,2025-08-11,2025-08-11
6038,172,88,user88@sucursales.local,Verificación de email,2,0,2024-01-24,2024-01-24
6039,157,83,user83@sucursales.local,Notificación operativa,2,0,2025-06-12,2025-06-12
6040,23,46,user46@sucursales.local,Eliminación de sucursal,4,1,2024-04-22,
6041,252,89,user89@sucursales.local,Verificación de email,2,0,2024-08-25,2024-08-25
6042,656,60,user60@sucursales.local,Eliminación de sucursal,2,0,2026-05-27,2026-05-27
6043,1,25,user25@sucursales.local,Notificación operativa,2,0,2025-11-28,2025-11-28
6044,702,118,user118@sucursales.local,Verificación de email,2,0,2026-03-25,2026-03-25
6045,427,9,user9@sucursales.local,Eliminación de sucursal,2,0,2024-03-03,2024-03-03
6046,550,98,user98@sucursales.local,Verificación de email,2,0,2025-05-26,2025-05-26
6047,134,18,user18@sucursales.local,Verificación de email,2,0,2024-11-23,2024-11-23
6048,108,145,user145@sucursales.local,Eliminación de sucursal,2,0,2024-11-26,2024-11-26
6049,23,101,user101@sucursales.local,Creación de sucursal,2,0,2026-04-09,2026-04-09
6050,31,21,user21@sucursales.local,Creación de sucursal,2,0,2024-06-23,2024-06-23
6051,523,114,user114@sucursales.local,Verificación de email,2,0,2025-05-08,2025-05-08
6052,478,9,user9@sucursales.local,Creación de sucursal,4,2,2026-05-17,
6053,46,20,user20@sucursales.local,Notificación operativa,2,0,2024-07-06,2024-07-06
6054,80,120,user120@sucursales.local,Verificación de email,2,0,2025-05-20,2025-05-20
6055,39,46,user46@sucursales.local,Eliminación de sucursal,2,0,2025-07-13,2025-07-13
6056,227,105,user105@sucursales.local,Creación de sucursal,2,0,2025-07-30,2025-07-30
6057,497,5,user5@sucursales.local,Notificación operativa,2,0,2024-11-11,2024-11-11
6058,430,111,user111@sucursales.local,Creación de sucursal,2,0,2026-02-09,2026-02-09
6059,390,83,user83@sucursales.local,Eliminación de sucursal,2,0,2025-01-02,2025-01-02
6060,571,64,user64@sucursales.local,Creación de sucursal,2,0,2024-07-29,2024-07-29
6061,334,129,user129@sucursales.local,Eliminación de sucursal,2,0,2024-04-07,2024-04-07
6062,724,138,user138@sucursales.local,Notificación operativa,2,0,2026-04-15,2026-04-15
6063,160,75,user75@sucursales.local,Verificación de email,2,0,2024-01-09,2024-01-09
6064,623,106,user106@sucursales.local,Creación de sucursal,2,0,2024-12-18,2024-12-18
6065,268,8,user8@sucursales.local,Verificación de email,1,0,2025-05-15,
6066,331,58,user58@sucursales.local,Creación de sucursal,2,0,2025-09-12,2025-09-12
6067,143,117,user117@sucursales.local,Verificación de email,1,0,2025-12-31,
6068,621,30,user30@sucursales.local,Creación de sucursal,2,0,2024-09-04,2024-09-04
6069,285,81,user81@sucursales.local,Verificación de email,2,0,2026-01-28,2026-01-28
6070,138,15,user15@sucursales.local,Verificación de email,1,0,2025-07-06,
6071,772,127,user127@sucursales.local,Verificación de email,2,0,2026-03-28,2026-03-28
6072,61,115,user115@sucursales.local,Eliminación de sucursal,2,0,2025-10-11,2025-10-11
6073,610,49,user49@sucursales.local,Eliminación de sucursal,2,0,2024-03-03,2024-03-03
6074,23,38,user38@sucursales.local,Creación de sucursal,2,0,2025-11-12,2025-11-12
6075,191,37,user37@sucursales.local,Creación de sucursal,2,0,2025-03-03,2025-03-03
6076,523,73,user73@sucursales.local,Verificación de email,2,0,2024-08-07,2024-08-07
6077,212,65,user65@sucursales.local,Notificación operativa,2,0,2024-06-14,2024-06-14
6078,458,82,user82@sucursales.local,Eliminación de sucursal,2,0,2024-11-20,2024-11-20
6079,149,97,user97@sucursales.local,Notificación operativa,3,1,2026-05-17,
6080,160,29,user29@sucursales.local,Creación de sucursal,2,0,2024-02-03,2024-02-03
6081,783,82,user82@sucursales.local,Creación de sucursal,2,0,2025-02-26,2025-02-26
6082,327,17,user17@sucursales.local,Eliminación de sucursal,2,0,2024-05-11,2024-05-11
6083,645,101,user101@sucursales.local,Eliminación de sucursal,2,0,2026-06-19,2026-06-19
6084,682,105,user105@sucursales.local,Verificación de email,2,0,2024-10-31,2024-10-31
6085,504,5,user5@sucursales.local,Notificación operativa,2,0,2025-09-19,2025-09-19
6086,387,45,user45@sucursales.local,Creación de sucursal,2,0,2024-08-11,2024-08-11
6087,497,66,user66@sucursales.local,Eliminación de sucursal,2,0,2025-01-02,2025-01-02
6088,106,150,user150@sucursales.local,Verificación de email,2,0,2024-04-22,2024-04-22
6089,581,78,user78@sucursales.local,Creación de sucursal,2,0,2025-05-11,2025-05-11
6090,257,83,user83@sucursales.local,Verificación de email,2,0,2025-08-04,2025-08-04
6091,330,78,user78@sucursales.local,Notificación operativa,1,0,2025-08-11,
6092,151,38,user38@sucursales.local,Verificación de email,2,0,2025-06-22,2025-06-22
6093,536,100,user100@sucursales.local,Notificación operativa,2,0,2025-11-02,2025-11-02
6094,676,28,user28@sucursales.local,Notificación operativa,3,1,2024-03-16,
6095,276,142,user142@sucursales.local,Creación de sucursal,1,0,2026-05-14,
6096,564,11,user11@sucursales.local,Eliminación de sucursal,2,0,2024-01-14,2024-01-14
6097,118,96,user96@sucursales.local,Verificación de email,3,2,2024-02-03,
6098,325,48,user48@sucursales.local,Creación de sucursal,2,0,2025-04-20,2025-04-20
6099,635,41,user41@sucursales.local,Verificación de email,2,0,2025-02-24,2025-02-24
6100,800,91,user91@sucursales.local,Creación de sucursal,2,0,2024-10-13,2024-10-13
6101,314,117,user117@sucursales.local,Creación de sucursal,4,2,2025-03-20,
6102,247,138,user138@sucursales.local,Notificación operativa,2,0,2026-03-23,2026-03-23
6103,698,31,user31@sucursales.local,Verificación de email,3,1,2025-01-06,
6104,513,6,user6@sucursales.local,Notificación operativa,3,3,2024-11-22,
6105,117,42,user42@sucursales.local,Creación de sucursal,2,0,2024-10-29,2024-10-29
6106,800,121,user121@sucursales.local,Eliminación de sucursal,4,2,2024-07-15,
6107,310,83,user83@sucursales.local,Eliminación de sucursal,1,0,2024-01-13,
6108,135,28,user28@sucursales.local,Verificación de email,2,0,2024-09-04,2024-09-04
6109,271,26,user26@sucursales.local,Notificación operativa,3,3,2025-10-14,
6110,336,57,user57@sucursales.local,Verificación de email,2,0,2024-08-05,2024-08-05
6111,73,131,user131@sucursales.local,Verificación de email,3,2,2024-01-16,
6112,27,63,user63@sucursales.local,Verificación de email,1,0,2025-03-17,
6113,612,14,user14@sucursales.local,Eliminación de sucursal,2,0,2024-04-22,2024-04-22
6114,254,146,user146@sucursales.local,Eliminación de sucursal,4,2,2024-08-26,
6115,365,122,user122@sucursales.local,Eliminación de sucursal,1,0,2026-01-27,
6116,696,116,user116@sucursales.local,Eliminación de sucursal,2,0,2026-01-18,2026-01-18
6117,689,106,user106@sucursales.local,Notificación operativa,2,0,2024-03-13,2024-03-13
6118,244,129,user129@sucursales.local,Notificación operativa,2,0,2025-02-26,2025-02-26
6119,240,7,user7@sucursales.local,Creación de sucursal,2,0,2025-06-28,2025-06-28
6120,516,15,user15@sucursales.local,Eliminación de sucursal,3,1,2025-01-20,
6121,537,113,user113@sucursales.local,Verificación de email,2,0,2026-03-20,2026-03-20
6122,290,2,user2@sucursales.local,Verificación de email,2,0,2025-02-11,2025-02-11
6123,382,19,user19@sucursales.local,Verificación de email,2,0,2026-02-13,2026-02-13
6124,637,134,user134@sucursales.local,Eliminación de sucursal,2,0,2026-02-14,2026-02-14
6125,593,19,user19@sucursales.local,Creación de sucursal,2,0,2024-06-09,2024-06-09
6126,8,18,user18@sucursales.local,Creación de sucursal,3,2,2025-06-03,
6127,83,148,user148@sucursales.local,Eliminación de sucursal,2,0,2025-04-26,2025-04-26
6128,119,117,user117@sucursales.local,Verificación de email,2,0,2025-05-14,2025-05-14
6129,649,144,user144@sucursales.local,Notificación operativa,2,0,2025-05-23,2025-05-23
6130,159,21,user21@sucursales.local,Notificación operativa,2,0,2025-02-10,2025-02-10
6131,290,67,user67@sucursales.local,Verificación de email,2,0,2026-01-01,2026-01-01
6132,369,116,user116@sucursales.local,Verificación de email,2,0,2024-12-19,2024-12-19
6133,493,86,user86@sucursales.local,Eliminación de sucursal,2,0,2026-06-29,2026-06-29
6134,149,138,user138@sucursales.local,Creación de sucursal,2,0,2025-06-29,2025-06-29
6135,186,94,user94@sucursales.local,Verificación de email,2,0,2024-01-15,2024-01-15
6136,325,115,user115@sucursales.local,Eliminación de sucursal,2,0,2024-10-06,2024-10-06
6137,36,115,user115@sucursales.local,Creación de sucursal,2,0,2024-06-19,2024-06-19
6138,643,147,user147@sucursales.local,Creación de sucursal,4,1,2026-01-07,
6139,442,96,user96@sucursales.local,Eliminación de sucursal,1,0,2024-04-20,
6140,746,68,user68@sucursales.local,Verificación de email,2,0,2025-05-25,2025-05-25
6141,217,18,user18@sucursales.local,Eliminación de sucursal,2,0,2024-09-14,2024-09-14
6142,181,109,user109@sucursales.local,Verificación de email,2,0,2024-02-27,2024-02-27
6143,262,116,user116@sucursales.local,Eliminación de sucursal,2,0,2024-06-05,2024-06-05
6144,790,58,user58@sucursales.local,Eliminación de sucursal,2,0,2025-08-19,2025-08-19
6145,35,90,user90@sucursales.local,Creación de sucursal,3,1,2024-02-03,
6146,622,22,user22@sucursales.local,Eliminación de sucursal,2,0,2024-08-11,2024-08-11
6147,738,111,user111@sucursales.local,Creación de sucursal,2,0,2024-05-29,2024-05-29
6148,155,89,user89@sucursales.local,Creación de sucursal,2,0,2025-07-20,2025-07-20
6149,486,76,user76@sucursales.local,Eliminación de sucursal,2,0,2025-07-08,2025-07-08
6150,337,130,user130@sucursales.local,Eliminación de sucursal,2,0,2024-09-01,2024-09-01
6151,176,124,user124@sucursales.local,Verificación de email,2,0,2025-12-16,2025-12-16
6152,30,114,user114@sucursales.local,Creación de sucursal,2,0,2024-01-27,2024-01-27
6153,275,137,user137@sucursales.local,Verificación de email,2,0,2026-06-01,2026-06-01
6154,149,113,user113@sucursales.local,Verificación de email,3,3,2024-08-22,
6155,109,144,user144@sucursales.local,Notificación operativa,4,1,2026-05-14,
6156,567,81,user81@sucursales.local,Eliminación de sucursal,2,0,2024-04-28,2024-04-28
6157,167,131,user131@sucursales.local,Verificación de email,2,0,2025-05-05,2025-05-05
6158,564,82,user82@sucursales.local,Creación de sucursal,2,0,2026-06-01,2026-06-01
6159,500,91,user91@sucursales.local,Notificación operativa,2,0,2024-06-05,2024-06-05
6160,719,73,user73@sucursales.local,Eliminación de sucursal,2,0,2025-09-06,2025-09-06
6161,660,14,user14@sucursales.local,Eliminación de sucursal,1,0,2025-09-18,
6162,402,32,user32@sucursales.local,Creación de sucursal,3,1,2025-09-26,
6163,109,26,user26@sucursales.local,Notificación operativa,2,0,2025-06-08,2025-06-08
6164,729,128,user128@sucursales.local,Notificación operativa,1,0,2024-11-03,
6165,523,13,user13@sucursales.local,Verificación de email,2,0,2024-08-23,2024-08-23
6166,475,1,user1@sucursales.local,Eliminación de sucursal,2,0,2024-04-30,2024-04-30
6167,579,124,user124@sucursales.local,Creación de sucursal,3,3,2025-05-26,
6168,233,32,user32@sucursales.local,Notificación operativa,2,0,2024-03-22,2024-03-22
6169,67,14,user14@sucursales.local,Notificación operativa,2,0,2025-08-15,2025-08-15
6170,673,127,user127@sucursales.local,Notificación operativa,2,0,2024-04-24,2024-04-24
6171,263,17,user17@sucursales.local,Notificación operativa,2,0,2026-06-08,2026-06-08
6172,273,141,user141@sucursales.local,Verificación de email,2,0,2026-04-28,2026-04-28
6173,766,135,user135@sucursales.local,Verificación de email,4,3,2025-07-16,
6174,682,35,user35@sucursales.local,Verificación de email,2,0,2026-03-31,2026-03-31
6175,751,130,user130@sucursales.local,Notificación operativa,3,2,2024-02-29,
6176,515,109,user109@sucursales.local,Verificación de email,2,0,2026-05-22,2026-05-22
6177,338,46,user46@sucursales.local,Notificación operativa,2,0,2024-04-19,2024-04-19
6178,456,61,user61@sucursales.local,Creación de sucursal,2,0,2025-03-01,2025-03-01
6179,277,24,user24@sucursales.local,Notificación operativa,2,0,2025-01-12,2025-01-12
6180,187,23,user23@sucursales.local,Creación de sucursal,4,1,2025-07-06,
6181,112,142,user142@sucursales.local,Notificación operativa,4,3,2025-01-23,
6182,401,55,user55@sucursales.local,Verificación de email,1,0,2025-01-14,
6183,540,88,user88@sucursales.local,Notificación operativa,4,3,2024-11-29,
6184,497,17,user17@sucursales.local,Creación de sucursal,2,0,2025-12-05,2025-12-05
6185,386,130,user130@sucursales.local,Eliminación de sucursal,2,0,2025-01-11,2025-01-11
6186,181,78,user78@sucursales.local,Eliminación de sucursal,2,0,2025-12-16,2025-12-16
6187,544,134,user134@sucursales.local,Notificación operativa,2,0,2025-01-03,2025-01-03
6188,358,22,user22@sucursales.local,Eliminación de sucursal,2,0,2024-01-17,2024-01-17
6189,181,84,user84@sucursales.local,Notificación operativa,2,0,2024-07-05,2024-07-05
6190,67,66,user66@sucursales.local,Creación de sucursal,2,0,2025-06-02,2025-06-02
6191,745,129,user129@sucursales.local,Notificación operativa,2,0,2025-07-15,2025-07-15
6192,356,80,user80@sucursales.local,Notificación operativa,2,0,2024-06-07,2024-06-07
6193,787,97,user97@sucursales.local,Eliminación de sucursal,2,0,2026-04-01,2026-04-01
6194,197,62,user62@sucursales.local,Eliminación de sucursal,2,0,2025-01-18,2025-01-18
6195,116,58,user58@sucursales.local,Notificación operativa,2,0,2024-01-26,2024-01-26
6196,160,121,user121@sucursales.local,Verificación de email,2,0,2025-09-16,2025-09-16
6197,173,50,user50@sucursales.local,Eliminación de sucursal,2,0,2026-03-08,2026-03-08
6198,246,82,user82@sucursales.local,Verificación de email,2,0,2026-05-10,2026-05-10
6199,242,143,user143@sucursales.local,Eliminación de sucursal,2,0,2025-01-17,2025-01-17
6200,401,16,user16@sucursales.local,Notificación operativa,2,0,2025-11-01,2025-11-01
6201,403,134,user134@sucursales.local,Creación de sucursal,4,2,2025-08-20,
6202,105,50,user50@sucursales.local,Notificación operativa,2,0,2024-11-30,2024-11-30
6203,688,80,user80@sucursales.local,Notificación operativa,2,0,2025-12-15,2025-12-15
6204,120,2,user2@sucursales.local,Verificación de email,3,1,2024-11-27,
6205,329,143,user143@sucursales.local,Verificación de email,2,0,2024-10-02,2024-10-02
6206,607,149,user149@sucursales.local,Eliminación de sucursal,2,0,2025-01-18,2025-01-18
6207,347,123,user123@sucursales.local,Creación de sucursal,2,0,2024-09-07,2024-09-07
6208,730,93,user93@sucursales.local,Eliminación de sucursal,2,0,2025-03-19,2025-03-19
